2241|A Grande da Vida|Rafael Ribeiro|1
2242|O do Amor|Daniel Pereira|1
2243|O Segredo da Água|Lucas Costa|1
2244|Os do Mar|Carlos Oliveira|1
2245|A Última do Amor|Pedro Silva|1
2246|O Último do Fogo|Marcos Ferreira|1
2247|A Jornada da Montanha|Paulo Souza|1
2248|Um do Vento|Ana Ribeiro|1
2249|Um da Montanha|Eduardo Gomes|1
2250|A Jornada da Esperança|Bruno Costa|1
2251|A Jornada do Ar|Francisco Ferreira|1
2252|A Grande da Floresta|Francisco Barbosa|1
2253|Uma da Floresta|Rafael Fernandes|1
2254|O Primeiro do Mar|Carlos Oliveira|1
2255|O Caminho da Floresta|Carlos Mendes|1
2256|O da Floresta|Antônio Rodrigues|1
2257|O Destino da Esperança|Pedro Nascimento|1
2258|A Primeira da Fortuna|Marcelo Fernandes|1
2259|O Pequeno do Tempo|Rafael Costa|1
2260|O Último do Deserto|Luiz Almeida|1
2261|O Segredo da Floresta|Marcelo Araújo|1
2262|O Pequeno da Montanha|Carlos Santos|1
2263|O Segredo da Vida|Paulo Lima|1
2264|A Última da Floresta|Paulo Ferreira|1
2265|O Destino da Vida|Pedro Ferreira|1
2266|A Grande do Céu|Paulo Ribeiro|1
2267|O Primeiro da Esperança|Bruno Santos|1
2268|Uma do Mar|Maria Almeida|1
2269|O Grande da Montanha|Carlos Araújo|1
2270|O Segredo da Lua|Pedro Barbosa|1
2271|O Primeiro do Deserto|Felipe Rodrigues|1
2272|Um da Água|José Araújo|1
2273|O Caminho da Montanha|Bruno Mendes|1
2274|A Primeira do Mar|Daniel Mendes|1
2275|O Destino do Fogo|Ana Martins|1
2276|A do Destino|Ana Costa|1
2277|Uma da Floresta|Rafael Almeida|1
2278|O Destino da Terra|Eduardo Costa|1
2279|A Primeira da Floresta|Carlos Santos|1
2280|O Primeiro do Tempo|João Nascimento|1
2281|A do Tempo|Felipe Santos|1
2282|O Mistério do Destino|Pedro Santos|1
2283|A Última do Amor|Marcos Carvalho|1
2284|O Caminho da Água|Luiz Almeida|1
2285|O Segredo da Floresta|Felipe Barbosa|1
2286|O Grande do Tempo|Marcos Almeida|1
2287|O Grande da Floresta|Luis Costa|1
2288|O da Esperança|Antônio Martins|1
2289|As do Fogo|Felipe Santos|1
2290|O Primeiro da Esperança|Ana Almeida|1
2291|As do Destino|Marcelo Souza|1
2292|As do Sol|Antônio Rodrigues|1
2293|Uma da Chuva|Maria Fernandes|1
2294|O da Esperança|Rafael Ribeiro|1
2295|O Último do Destino|Bruno Carvalho|1
2296|A Última da Vida|Paulo Carvalho|1
2297|As do Destino|Bruno Lima|1
2298|O Caminho da Terra|Lucas Silva|1
2299|A Primeira do Tempo|Pedro Almeida|1
2300|Os da Água|Felipe Mendes|1
2301|A Pequena do Tempo|Maria Almeida|1
2302|Os do Céu|Pedro Souza|1
2303|A Primeira do Sol|Luiz Martins|1
2304|O Último do Ar|Daniel Pereira|1
2305|A Pequena da Esperança|Rafael Lima|1
2306|O Destino da Esperança|Antônio Souza|1
2307|O Último da Chuva|Carlos Ferreira|1
2308|A Grande das Estrelas|Ana Souza|1
2309|O Último da Terra|Marcos Souza|1
2310|Um da Lua|Francisco Barbosa|1
2311|A do Destino|Paulo Fernandes|1
2312|O Segredo do Amor|Luis Barbosa|1
2313|A Última da Lua|Pedro Silva|1
2314|Uma do Destino|Daniel Barbosa|1
2315|Os do Tempo|Felipe Souza|1
2316|O Primeiro do Destino|Carlos Ribeiro|1
2317|O Último do Sol|Marcelo Lopes|1
2318|A Jornada do Deserto|Carlos Gomes|1
2319|Um da Vida|Bruno Pereira|1
2320|O Último da Floresta|Luiz Martins|1
2321|Um da Esperança|Eduardo Oliveira|1
2322|A Pequena das Estrelas|Ana Carvalho|1
2323|O Grande do Ar|Eduardo Costa|1
2324|O Primeiro do Mar|Luiz Lopes|1
2325|Os do Sol|Ana Lima|1
2326|O Mistério da Montanha|João Martins|1
2327|Os do Sol|João Gomes|1
2328|Os do Céu|Eduardo Almeida|1
2329|A Última da Chuva|Francisco Pereira|1
2330|O Grande do Vento|Pedro Silva|1
2331|A Grande do Céu|Felipe Pereira|1
2332|O Mistério da Vida|Antônio Martins|1
2333|A Primeira da Esperança|Lucas Souza|1
2334|A Pequena do Fogo|Eduardo Fernandes|1
2335|A Grande da Vida|Paulo Barbosa|1
2336|O Último das Estrelas|Lucas Pereira|1
2337|A do Sol|Marcos Martins|1
2338|O Grande do Deserto|Francisco Nascimento|1
2339|O Caminho da Montanha|Antônio Lima|1
2340|Os da Vida|Bruno Gomes|1
2341|O Último do Mar|Marcos Ferreira|1
2342|A Primeira da Fortuna|Ana Lopes|1
2343|A História do Deserto|Carlos Barbosa|1
2344|O Destino do Céu|Maria Mendes|1
2345|O Grande do Vento|Maria Martins|1
2346|Os da Chuva|Pedro Oliveira|1
2347|O Grande da Vida|Marcos Oliveira|1
2348|As do Tempo|Rafael Ferreira|1
2349|O Último da Terra|Gabriel Fernandes|1
2350|O Pequeno da Floresta|Eduardo Martins|1
2351|Os da Água|Paulo Nascimento|1
2352|O do Sol|José Oliveira|1
2353|O Pequeno do Tempo|Bruno Araújo|1
2354|O Grande da Fortuna|Antônio Oliveira|1
2355|O Grande do Tempo|José Lima|1
2356|Uma do Céu|Pedro Martins|1
2357|A Grande da Água|Bruno Costa|1
2358|A da Montanha|Daniel Araújo|1
2359|O do Fogo|Ana Mendes|1
2360|O Grande do Vento|Eduardo Almeida|1
2361|A Pequena da Lua|Eduardo Nascimento|1
2362|O do Tempo|Luis Gomes|1
2363|A da Vida|Rafael Souza|1
2364|O Destino do Destino|Gabriel Pereira|1
2365|O Mistério da Esperança|Paulo Ferreira|1
2366|A Primeira do Tempo|Carlos Lima|1
2367|O Caminho do Mar|José Mendes|1
2368|O Mistério das Estrelas|Francisco Silva|1
2369|A Jornada do Ar|Francisco Carvalho|1
2370|A Grande do Amor|Eduardo Martins|1
2371|O da Vida|Luiz Mendes|1
2372|O Destino do Amor|Bruno Gomes|1
2373|O Destino da Montanha|Luiz Almeida|1
2374|O Pequeno do Destino|Paulo Lima|1
2375|O Primeiro da Montanha|Marcos Ribeiro|1
2376|As da Vida|Eduardo Lopes|1
2377|Uma da Água|Gabriel Ribeiro|1
2378|O Mistério da Floresta|Luiz Santos|1
2379|A Pequena do Amor|Marcelo Lopes|1
2380|O Caminho do Fogo|Francisco Ferreira|1
2381|A do Fogo|Luis Oliveira|1
2382|A História da Terra|João Ferreira|1
2383|O Destino da Vida|Bruno Araújo|1
2384|As da Vida|Luiz Costa|1
2385|A Última da Montanha|Marcos Mendes|1
2386|O Segredo do Amor|Marcelo Almeida|1
2387|A Grande da Chuva|Marcos Ferreira|1
2388|Uma do Céu|Luis Carvalho|1
2389|O Grande das Estrelas|Marcelo Barbosa|1
2390|Um da Fortuna|Antônio Oliveira|1
2391|A Primeira da Chuva|Eduardo Souza|1
2392|A Grande do Sol|Rafael Oliveira|1
2393|A Primeira da Terra|Bruno Rodrigues|1
2394|A História da Chuva|Eduardo Carvalho|1
2395|O Segredo do Sol|Marcos Silva|1
2396|O Grande do Deserto|Felipe Gomes|1
2397|O Pequeno das Estrelas|Antônio Barbosa|1
2398|O Pequeno do Vento|Lucas Martins|1
2399|O Segredo da Chuva|João Lima|1
2400|As da Vida|Lucas Carvalho|1
2401|Uma da Lua|Daniel Barbosa|1
2402|A Primeira da Esperança|Gabriel Nascimento|1
2403|Um da Esperança|Felipe Barbosa|1
2404|A Grande do Tempo|Pedro Souza|1
2405|O Primeiro da Floresta|Daniel Silva|1
2406|O Mistério da Água|Antônio Araújo|1
2407|A Grande das Estrelas|Felipe Rodrigues|1
2408|A Primeira da Esperança|Bruno Fernandes|1
2409|O Segredo da Esperança|Francisco Santos|1
2410|As do Ar|Gabriel Costa|1
2411|O Destino da Floresta|Bruno Carvalho|1
2412|A Pequena da Água|Luis Martins|1
2413|A Jornada do Mar|Marcelo Pereira|1
2414|Os da Fortuna|Felipe Santos|1
2415|A Grande do Vento|Daniel Souza|1
2416|Uma do Vento|João Barbosa|1
2417|Uma do Vento|Luis Carvalho|1
2418|O Caminho da Montanha|Gabriel Martins|1
2419|A Primeira das Estrelas|Marcelo Ribeiro|1
2420|O Último do Deserto|Luiz Santos|1
2421|A História do Deserto|João Rodrigues|1
2422|O Pequeno do Deserto|Francisco Santos|1
2423|O Último da Esperança|Maria Costa|1
2424|O Mistério da Vida|Pedro Mendes|1
2425|Os da Terra|Bruno Barbosa|1
2426|A Primeira do Céu|Paulo Ferreira|1
2427|As do Vento|Lucas Nascimento|1
2428|A do Destino|José Gomes|1
2429|O do Vento|Antônio Silva|1
2430|A Última da Lua|Bruno Barbosa|1
2431|As da Montanha|Luiz Santos|1
2432|O do Fogo|Marcelo Souza|1
2433|A Primeira do Tempo|Antônio Fernandes|1
2434|O Segredo da Fortuna|Ana Mendes|1
2435|O do Fogo|Eduardo Costa|1
2436|A História do Fogo|Rafael Barbosa|1
2437|Um das Estrelas|Felipe Santos|1
2438|A Última do Ar|Maria Barbosa|1
2439|O Pequeno da Terra|Rafael Silva|1
2440|A Primeira da Fortuna|Marcos Pereira|1
2441|A Pequena da Fortuna|Carlos Mendes|1
2442|O da Vida|Marcos Fernandes|1
2443|O Primeiro da Fortuna|José Almeida|1
2444|O Grande do Céu|Marcos Lopes|1
2445|O Grande da Terra|Felipe Fernandes|1
2446|O da Esperança|Eduardo Gomes|1
2447|A da Floresta|Rafael Rodrigues|1
2448|Os do Deserto|Daniel Santos|1
2449|O Caminho das Estrelas|Marcelo Mendes|1
2450|O Segredo da Chuva|Rafael Silva|1
2451|Um da Esperança|Marcelo Oliveira|1
2452|O Caminho da Fortuna|Francisco Araújo|1
2453|O Destino da Vida|Eduardo Almeida|1
2454|O da Lua|Francisco Mendes|1
2455|O Mistério do Ar|Bruno Carvalho|1
2456|O Segredo do Céu|Luiz Lima|1
2457|Os da Esperança|Paulo Ferreira|1
2458|O do Destino|Maria Ribeiro|1
2459|O Pequeno do Fogo|Eduardo Lima|1
2460|O Segredo do Céu|Francisco Costa|1
2461|O Segredo do Fogo|Maria Rodrigues|1
2462|O Caminho do Amor|Francisco Gomes|1
2463|O Caminho do Destino|Lucas Martins|1
2464|As da Lua|Ana Costa|1
2465|O Mistério da Terra|Francisco Martins|1
2466|Uma da Floresta|Eduardo Barbosa|1
2467|As das Estrelas|João Santos|1
2468|A História da Vida|Ana Santos|1
2469|O Mistério da Montanha|Rafael Martins|1
2470|O Segredo da Vida|Maria Mendes|1
2471|O Último do Fogo|Francisco Lima|1
2472|A Jornada da Água|Pedro Pereira|1
2473|As do Mar|Antônio Araújo|1
2474|Os do Deserto|Francisco Ferreira|1
2475|A Primeira do Vento|Luiz Oliveira|1
2476|O Pequeno da Floresta|Felipe Nascimento|1
2477|As do Vento|João Lima|1
2478|O Mistério da Montanha|Francisco Ribeiro|1
2479|Uma do Tempo|Francisco Rodrigues|1
2480|A Grande do Destino|Daniel Lopes|1
2481|Os da Montanha|Felipe Silva|1
2482|A Primeira do Tempo|Paulo Oliveira|1
2483|O Destino da Montanha|João Nascimento|1
2484|A História do Tempo|Marcelo Pereira|1
2485|O Destino da Esperança|Bruno Souza|1
2486|O Destino da Chuva|José Almeida|1
2487|O Segredo do Fogo|Marcos Ribeiro|1
2488|A Primeira da Lua|José Costa|1
2489|O Pequeno da Chuva|Antônio Ferreira|1
2490|A do Destino|Luis Ferreira|1
2491|A Grande das Estrelas|Luiz Almeida|1
2492|A Pequena do Mar|Ana Santos|1
2493|O Pequeno da Lua|Antônio Silva|1
2494|O Pequeno da Esperança|Luis Pereira|1
2495|O Primeiro do Céu|Felipe Costa|1
2496|A Primeira da Fortuna|Lucas Ribeiro|1
2497|A da Lua|Antônio Oliveira|1
2498|O Primeiro do Tempo|Eduardo Nascimento|1
2499|O Segredo da Lua|Bruno Ribeiro|1
2500|A História da Vida|Paulo Lima|1
2501|O Caminho do Tempo|Luiz Fernandes|1
2502|O Grande do Amor|Gabriel Barbosa|1
2503|A do Ar|Marcelo Carvalho|1
2504|Um da Lua|João Lopes|1
2505|O Segredo do Ar|Lucas Oliveira|1
2506|O Caminho da Lua|Paulo Lopes|1
2507|Uma da Água|Marcos Martins|1
2508|Os do Ar|Luiz Santos|1
2509|A da Montanha|Felipe Almeida|1
2510|O Grande da Fortuna|Luiz Gomes|1
2511|Os da Esperança|Bruno Martins|1
2512|Uma da Terra|Ana Silva|1
2513|O Destino do Fogo|Pedro Silva|1
2514|O da Vida|Luiz Oliveira|1
2515|O da Terra|Pedro Lopes|1
2516|A Última da Fortuna|João Pereira|1
2517|O da Água|João Rodrigues|1
2518|O Caminho do Mar|Antônio Souza|1
2519|Uma da Floresta|Marcelo Nascimento|1
2520|A Jornada da Terra|Felipe Ribeiro|1
2521|A Pequena da Água|João Souza|1
2522|A História do Destino|Eduardo Rodrigues|1
2523|Uma da Fortuna|Rafael Fernandes|1
2524|O Destino da Chuva|Antônio Santos|1
2525|O Último do Céu|Bruno Barbosa|1
2526|O Segredo da Vida|Eduardo Rodrigues|1
2527|O Pequeno do Fogo|Eduardo Oliveira|1
2528|A Pequena do Tempo|Francisco Oliveira|1
2529|O Segredo da Água|Marcelo Santos|1
2530|A Jornada do Céu|Gabriel Barbosa|1
2531|O Primeiro da Montanha|Gabriel Costa|1
2532|O do Céu|Felipe Almeida|1
2533|A Jornada da Fortuna|Gabriel Ribeiro|1
2534|A Primeira do Mar|Eduardo Rodrigues|1
2535|A Pequena da Fortuna|José Lima|1
2536|As do Ar|José Rodrigues|1
2537|O Destino das Estrelas|Francisco Ribeiro|1
2538|O Mistério das Estrelas|Bruno Mendes|1
2539|O Segredo do Fogo|Eduardo Araújo|1
2540|O Grande do Amor|Paulo Oliveira|1
2541|A da Esperança|Maria Lima|1
2542|Um do Deserto|Rafael Barbosa|1
2543|A Jornada da Esperança|Pedro Barbosa|1
2544|O Último do Fogo|José Lopes|1
2545|A Grande do Deserto|Ana Oliveira|1
2546|A Jornada do Amor|Francisco Barbosa|1
2547|A das Estrelas|Rafael Nascimento|1
2548|O Mistério do Céu|Eduardo Fernandes|1
2549|A Primeira da Montanha|Pedro Ferreira|1
2550|O Pequeno da Terra|Daniel Silva|1
2551|Uma do Amor|Paulo Mendes|1
2552|O Destino do Céu|João Nascimento|1
2553|A Jornada da Lua|José Costa|1
2554|O Caminho da Água|Felipe Araújo|1
2555|A da Montanha|Gabriel Araújo|1
2556|O Primeiro da Floresta|Marcelo Almeida|1
2557|O Pequeno do Ar|Luis Almeida|1
2558|A Grande do Deserto|Lucas Ribeiro|1
2559|A Pequena da Terra|Bruno Ribeiro|1
2560|A Primeira do Mar|Felipe Silva|1
2561|Um das Estrelas|Lucas Martins|1
2562|A Jornada da Esperança|Daniel Oliveira|1
2563|O Mistério da Lua|Antônio Araújo|1
2564|Os do Fogo|Lucas Silva|1
2565|A Primeira da Montanha|Felipe Carvalho|1
2566|O Pequeno do Amor|Carlos Ribeiro|1
2567|Uma do Fogo|Lucas Costa|1
2568|O Caminho da Terra|José Silva|1
2569|O Grande da Lua|Luiz Silva|1
2570|O Último das Estrelas|Marcelo Barbosa|1
2571|O Pequeno do Amor|José Costa|1
2572|Os do Amor|Paulo Lima|1
2573|As do Vento|Francisco Martins|1
2574|A Jornada do Mar|Luis Araújo|1
2575|A História do Destino|Ana Lima|1
2576|A Pequena do Vento|Bruno Pereira|1
2577|O Grande do Destino|Ana Lopes|1
2578|O Primeiro do Amor|Felipe Ribeiro|1
2579|O Destino da Água|Carlos Carvalho|1
2580|Um da Terra|Felipe Silva|1
2581|A História da Água|Rafael Gomes|1
2582|As da Vida|Carlos Pereira|1
2583|O Grande do Vento|Ana Rodrigues|1
2584|O da Água|Paulo Gomes|1
2585|O Segredo do Sol|Marcos Silva|1
2586|A Primeira do Céu|Ana Fernandes|1
2587|As do Mar|Maria Costa|1
2588|A Última do Céu|Daniel Martins|1
2589|As da Floresta|Bruno Ferreira|1
2590|O Pequeno da Montanha|Eduardo Almeida|1
2591|A Grande do Destino|Maria Souza|1
2592|As da Esperança|Luis Barbosa|1
2593|O Caminho da Vida|Eduardo Gomes|1
2594|A Primeira do Céu|Eduardo Almeida|1
2595|A Última das Estrelas|Luiz Ferreira|1
2596|O Destino da Terra|Eduardo Nascimento|1
2597|A Primeira do Deserto|José Gomes|1
2598|O Pequeno do Tempo|Marcelo Martins|1
2599|A Jornada da Esperança|Carlos Carvalho|1
2600|A Jornada do Deserto|Marcelo Araújo|1
2601|A Jornada do Tempo|Luis Lopes|1
2602|A Primeira da Chuva|Paulo Gomes|1
2603|O Primeiro do Fogo|Luis Barbosa|1
2604|O Mistério do Sol|Marcelo Ribeiro|1
2605|Um da Fortuna|João Souza|1
2606|As da Lua|Luis Almeida|1
2607|O das Estrelas|Luiz Mendes|1
2608|A da Terra|Daniel Ribeiro|1
2609|A Primeira do Sol|Paulo Oliveira|1
2610|A Jornada da Lua|Paulo Nascimento|1
2611|O Mistério das Estrelas|Felipe Oliveira|1
2612|A Jornada do Sol|Bruno Martins|1
2613|O Segredo do Ar|Rafael Ferreira|1
2614|Uma das Estrelas|Maria Martins|1
2615|Os do Deserto|Eduardo Pereira|1
2616|O Destino da Chuva|Rafael Souza|1
2617|As do Vento|Ana Santos|1
2618|O Segredo da Lua|Marcos Nascimento|1
2619|O Grande do Fogo|Francisco Lima|1
2620|Os do Deserto|Marcelo Silva|1
2621|O Destino da Lua|Rafael Silva|1
2622|A Pequena da Água|Francisco Almeida|1
2623|O Primeiro do Tempo|José Rodrigues|1
2624|A Jornada da Lua|José Carvalho|1
2625|O Mistério do Deserto|Gabriel Araújo|1
2626|Um da Floresta|Maria Ferreira|1
2627|O Caminho das Estrelas|Marcelo Carvalho|1
2628|A História das Estrelas|Luis Ribeiro|1
2629|O Destino da Fortuna|Carlos Fernandes|1
2630|A Última do Céu|Felipe Silva|1
2631|Uma do Amor|Felipe Lima|1
2632|Uma do Vento|Marcos Mendes|1
2633|Um da Chuva|Ana Rodrigues|1
2634|O Pequeno da Fortuna|Luis Martins|1
2635|As do Destino|Luis Oliveira|1
2636|O Segredo do Fogo|Pedro Carvalho|1
2637|A Jornada da Terra|Bruno Carvalho|1
2638|O Mistério do Amor|Felipe Lima|1
2639|O Destino do Destino|Daniel Martins|1
2640|Os da Fortuna|Carlos Araújo|1
2641|O Mistério da Chuva|Luis Mendes|1
2642|A Grande do Ar|Maria Araújo|1
2643|A das Estrelas|Lucas Santos|1
2644|O Segredo do Deserto|Marcelo Oliveira|1
2645|O da Fortuna|Lucas Fernandes|1
2646|Uma do Céu|Pedro Rodrigues|1
2647|Um do Fogo|Carlos Araújo|1
2648|As do Sol|Eduardo Ferreira|1
2649|O Caminho do Amor|Maria Carvalho|1
2650|A Grande do Mar|Felipe Pereira|1
2651|O Pequeno do Tempo|João Ribeiro|1
2652|A Jornada do Destino|Carlos Lopes|1
2653|O Grande do Ar|Marcelo Martins|1
2654|A Grande do Ar|Luis Souza|1
2655|As do Amor|Gabriel Barbosa|1
2656|As do Amor|José Carvalho|1
2657|O da Terra|Rafael Araújo|1
2658|Um da Chuva|Carlos Mendes|1
2659|O Caminho do Céu|Daniel Lima|1
2660|O Caminho da Esperança|Marcelo Fernandes|1
2661|O Segredo do Sol|Lucas Gomes|1
2662|O Destino do Destino|Bruno Rodrigues|1
2663|O Destino do Tempo|Marcelo Nascimento|1
2664|A Última da Esperança|Marcelo Oliveira|1
2665|A do Ar|Lucas Silva|1
2666|A Pequena da Floresta|Antônio Nascimento|1
2667|O Destino do Sol|Pedro Lima|1
2668|A História do Mar|Daniel Carvalho|1
2669|O Destino do Fogo|Gabriel Ribeiro|1
2670|O da Montanha|Luiz Martins|1
2671|A Primeira da Esperança|Marcos Martins|1
2672|O Mistério do Vento|João Lopes|1
2673|A Primeira da Terra|Lucas Rodrigues|1
2674|A Grande do Mar|Daniel Carvalho|1
2675|Os da Lua|Lucas Gomes|1
2676|O Pequeno do Sol|Lucas Almeida|1
2677|O do Ar|Ana Santos|1
2678|O Pequeno da Chuva|Luis Lima|1
2679|Um da Vida|Felipe Costa|1
2680|A Jornada do Destino|Luis Araújo|1
2681|A Grande da Floresta|Maria Santos|1
2682|A da Montanha|Pedro Almeida|1
2683|A História do Fogo|Lucas Ferreira|1
2684|O da Lua|João Gomes|1
2685|O Mistério da Floresta|Paulo Oliveira|1
2686|Uma das Estrelas|Eduardo Santos|1
2687|O Grande da Montanha|Pedro Souza|1
2688|A Jornada da Floresta|Marcelo Souza|1
2689|As do Destino|Gabriel Costa|1
2690|Os da Vida|Gabriel Silva|1
2691|A Grande da Chuva|Maria Araújo|1
2692|Os da Água|Ana Fernandes|1
2693|Uma do Fogo|Paulo Lima|1
2694|O Mistério do Vento|Gabriel Ribeiro|1
2695|O Grande da Terra|Luis Martins|1
2696|O Grande do Tempo|Rafael Mendes|1
2697|Os da Lua|Maria Oliveira|1
2698|O Segredo do Vento|Marcelo Araújo|1
2699|Os da Chuva|Marcos Fernandes|1
2700|A Pequena do Tempo|Bruno Barbosa|1
2701|A História do Tempo|Marcelo Carvalho|1
2702|Uma da Água|Eduardo Rodrigues|1
2703|A Jornada da Floresta|Francisco Silva|1
2704|A Grande da Chuva|Luiz Lima|1
2705|A do Tempo|Luiz Costa|1
2706|Os do Destino|Bruno Costa|1
2707|As do Vento|Pedro Ferreira|1
2708|O Caminho da Água|Marcelo Silva|1
2709|O Mistério da Montanha|Marcelo Souza|1
2710|A Primeira da Montanha|Pedro Barbosa|1
2711|O Pequeno da Água|Maria Lopes|1
2712|A Grande das Estrelas|Gabriel Mendes|1
2713|O Último das Estrelas|Ana Souza|1
2714|Uma da Fortuna|Paulo Martins|1
2715|O Grande da Montanha|João Costa|1
2716|A Grande da Chuva|Marcos Ribeiro|1
2717|O Destino das Estrelas|Maria Fernandes|1
2718|O do Destino|Ana Santos|1
2719|O Caminho do Ar|Luiz Lopes|1
2720|A Pequena do Tempo|Eduardo Almeida|1
2721|O do Mar|Rafael Araújo|1
2722|O Destino da Esperança|Rafael Martins|1
2723|A Pequena do Deserto|Eduardo Souza|1
2724|A História da Lua|Daniel Costa|1
2725|O da Água|Lucas Ferreira|1
2726|A Pequena das Estrelas|Francisco Almeida|1
2727|Uma da Terra|Bruno Martins|1
2728|O Pequeno da Floresta|Paulo Santos|1
2729|A Primeira da Montanha|Carlos Pereira|1
2730|O Mistério do Sol|Gabriel Ferreira|1
2731|O Destino da Terra|Luis Fernandes|1
2732|O da Fortuna|Antônio Lopes|1
2733|Uma do Amor|Francisco Araújo|1
2734|O Segredo do Vento|Paulo Pereira|1
2735|O Segredo da Chuva|Marcos Fernandes|1
2736|O da Água|Ana Almeida|1
2737|O Grande da Montanha|Francisco Lopes|1
2738|O Pequeno da Água|Luis Lopes|1
2739|A Última do Deserto|Luis Martins|1
2740|O Pequeno da Fortuna|Francisco Martins|1
2741|Um do Fogo|Daniel Ferreira|1
2742|O Destino do Deserto|Gabriel Fernandes|1
2743|A Grande do Céu|Eduardo Gomes|1
2744|O Destino da Chuva|Marcelo Costa|1
2745|Os da Esperança|Ana Fernandes|1
2746|A Pequena do Mar|Francisco Silva|1
2747|A Pequena do Fogo|João Ferreira|1
2748|O Segredo do Vento|Luiz Lima|1
2749|Uma do Vento|Marcelo Gomes|1
2750|Uma do Destino|Luiz Ribeiro|1
2751|O Grande da Vida|Rafael Fernandes|1
2752|A Primeira da Terra|Ana Gomes|1
2753|Os do Tempo|Francisco Fernandes|1
2754|As do Céu|Maria Carvalho|1
2755|A Última do Deserto|Luis Nascimento|1
2756|O Pequeno do Sol|Antônio Pereira|1
2757|A Jornada da Lua|Ana Rodrigues|1
2758|Os do Mar|José Nascimento|1
2759|A Jornada da Água|Antônio Gomes|1
2760|O da Esperança|Eduardo Araújo|1
2761|O das Estrelas|Marcos Santos|1
2762|A Pequena do Tempo|Felipe Ribeiro|1
2763|O Último da Montanha|Eduardo Gomes|1
2764|Um do Amor|Ana Oliveira|1
2765|O Pequeno da Lua|Gabriel Silva|1
2766|A História da Água|Eduardo Fernandes|1
2767|O Mistério do Deserto|Marcos Costa|1
2768|O Segredo do Mar|João Martins|1
2769|A Primeira da Chuva|Lucas Mendes|1
2770|A do Amor|Gabriel Lima|1
2771|O Segredo do Mar|Carlos Mendes|1
2772|A Jornada da Água|Eduardo Costa|1
2773|O Grande do Amor|Marcos Souza|1
2774|O Caminho do Fogo|Rafael Fernandes|1
2775|O Destino do Destino|Maria Lima|1
2776|O Segredo da Floresta|Marcos Santos|1
2777|A Grande do Vento|João Gomes|1
2778|Um da Lua|Gabriel Araújo|1
2779|A Grande da Esperança|Ana Nascimento|1
2780|Uma do Ar|Eduardo Gomes|1
2781|Uma do Fogo|Bruno Lima|1
2782|Um das Estrelas|Francisco Santos|1
2783|O Último do Tempo|Carlos Souza|1
2784|O Destino do Céu|Marcos Ferreira|1
2785|As do Céu|Eduardo Oliveira|1
2786|A Jornada da Água|Felipe Ferreira|1
2787|O Pequeno da Esperança|Marcos Oliveira|1
2788|As da Chuva|Marcelo Silva|1
2789|O Grande da Montanha|Felipe Martins|1
2790|As da Chuva|Gabriel Souza|1
2791|Os do Fogo|Paulo Ribeiro|1
2792|Uma do Deserto|Luiz Fernandes|1
2793|A Última do Sol|José Fernandes|1
2794|A Primeira da Montanha|Ana Almeida|1
2795|Os da Lua|Luis Pereira|1
2796|A Primeira do Mar|Paulo Lima|1
2797|A Pequena da Floresta|Marcelo Barbosa|1
2798|O Grande da Chuva|Lucas Ribeiro|1
2799|A História do Amor|Carlos Lima|1
2800|A Jornada do Fogo|Daniel Ferreira|1
2801|O Último da Vida|Ana Souza|1
2802|O Pequeno da Vida|José Lopes|1
2803|As do Fogo|José Martins|1
2804|O Destino do Deserto|Luiz Fernandes|1
2805|O Destino do Destino|Luiz Rodrigues|1
2806|O da Água|Paulo Fernandes|1
2807|A Jornada da Chuva|Maria Gomes|1
2808|O do Ar|João Martins|1
2809|Uma da Lua|Felipe Costa|1
2810|A Primeira do Ar|Eduardo Nascimento|1
2811|O Destino do Mar|José Rodrigues|1
2812|O Mistério do Sol|Pedro Nascimento|1
2813|As da Vida|Lucas Oliveira|1
2814|A Última da Montanha|Paulo Ribeiro|1
2815|A Pequena da Terra|Gabriel Gomes|1
2816|Um do Mar|Francisco Araújo|1
2817|Uma do Vento|Luis Araújo|1
2818|O Primeiro do Fogo|Rafael Lopes|1
2819|O Primeiro do Vento|Francisco Souza|1
2820|A Última da Chuva|Pedro Ribeiro|1
2821|Os do Vento|Maria Lima|1
2822|O Caminho do Deserto|Lucas Mendes|1
2823|A da Esperança|Ana Rodrigues|1
2824|A Grande da Fortuna|Pedro Oliveira|1
2825|A da Lua|Luiz Silva|1
2826|As da Vida|Felipe Silva|1
2827|A Última da Terra|Eduardo Martins|1
2828|A do Amor|Lucas Mendes|1
2829|A Pequena do Tempo|Daniel Almeida|1
2830|O Caminho da Fortuna|Rafael Lopes|1
2831|A História da Montanha|Maria Barbosa|1
2832|O Segredo do Destino|Lucas Carvalho|1
2833|A Jornada das Estrelas|Pedro Ferreira|1
2834|O Primeiro do Amor|Luis Almeida|1
2835|As do Deserto|Lucas Souza|1
2836|A Pequena da Floresta|Ana Souza|1
2837|Uma da Lua|Pedro Silva|1
2838|O Caminho do Sol|Luiz Gomes|1
2839|O Segredo da Lua|Maria Pereira|1
2840|O Primeiro da Montanha|Paulo Martins|1
2841|O Caminho da Fortuna|Bruno Santos|1
2842|A Última da Floresta|Lucas Mendes|1
2843|O do Tempo|José Nascimento|1
2844|A Grande do Tempo|Maria Almeida|1
2845|Uma da Lua|Francisco Gomes|1
2846|O Mistério da Montanha|Daniel Silva|1
